//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
3449 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Bush snake - 35
3450 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Jungle spider - 44
3451 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Jungle spider - 44
3478 - 3280 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Broodoo victim - 60
3484 - 1200 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Broodoo victim - 60
3491 - 1400 1979 -1 -1 4 1 60 400 MAGE -1 369 AGRESSIVE
//Broodoo victim - 60
3493 - 2000 3500 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Chaos druid - 13
3494 - 2100 1750 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//dessourt
3496 - 1400 3507 3505 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Market Guard - 20
3495 - 2400 810 -1 -1 4 1 60 350 MAGE -1 1677 AGRESSIVE
//TzHaar-Mej - 103
2591 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//TzHaar-Mej - 103
2592 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//TzHaar-Mej - 103
2594 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//TzHaar-Mej - 103
2595 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//TzHaar-Mej - 103
2596 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//TzHaar-Mej - 103
2597 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//TzHaar-Hur - 74
2600 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//TzHaar-Hur - 74
2601 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//TzHaar-Hur - 74
2602 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//TzHaar-Hur - 74
2603 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//TzHaar-Xil - 133
2605 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE
//TzHaar-Xil - 133
2606 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE
//TzHaar-Xil - 133
2607 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE
//TzHaar-Xil - 133
2608 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE
//TzHaar-Xil - 133
2609 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE
//TzHaar-Ket - 149
2611 - 1400 -1 -1 -1 5 1 60 154 MELEE -1 -1 PASSIVE
//TzHaar-Ket - 149
2614 - 1400 -1 -1 -1 5 1 60 154 MELEE -1 -1 PASSIVE
//TzHaar-Ket - 149
2615 - 1400 -1 -1 -1 5 1 60 154 MELEE -1 -1 PASSIVE
//TzHaar-Ket - 149
2616 - 1400 -1 -1 -1 5 1 60 154 MELEE -1 -1 PASSIVE
//Tz-Kih - 22
2627 - 100 16089 16088 16109 7 1 60 40 MELEE -1 -1 AGRESSIVE
//Tz-Kih - 22
2628 - 100 -1 -1 -1 7 1 60 40 MELEE -1 -1 AGRESSIVE
//Tz-Kek - 45
2629 - 200 -1 -1 -1 5 1 60 75 MELEE -1 -1 AGRESSIVE
//Tz-Kek - 45
2630 - 200 16163 16165 16164 5 1 60 75 MELEE -1 -1 AGRESSIVE
//Thief - 16
3673 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Highwayman - 5
3675 - 500 2019 2020 2021 4 1 60 50 MELEE -1 -1 PASSIVE
//Goblin - 2
3676 - 100 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Goblin - 2
3697 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Goblin - 2
3698 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Goblin - 2
3699 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Rat - 1
3700 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Hengel - 2
3701 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Duck - 1
3702 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Pirate - 23
3703 - 400 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Thief - 16
3704 - 400 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Mugger - 6
3706 - 600 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE
//Black knight - 33
3707 - 500 -1 -1 -1 5 1 60 93 MELEE -1 -1 PASSIVE
//Guard - 21
3715 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 21
3783 - 500 -1 -1 -1 4 1 60 61 MELEE -1 -1 PASSIVE
//Guard - 21
3814 - 100 -1 -1 -1 4 1 60 20 RANGE -1 -1 AGRESSIVE
//Guard - 21
3815 - 100 -1 -1 -1 4 1 60 10 MELEE -1 -1 AGRESSIVE
//Guard - 21
3816 - 100 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Fire wizard - 13
3835 - 2 -1 -1 -1 5 1 60 314 MELEE -1 -1 AGRESSIVE
//Water wizard - 13
3836 - 2 -1 -1 -1 5 1 60 314 MELEE -1 -1 AGRESSIVE
//Earth wizard - 13
3847 - 8000 -1 -1 -1 4 1 60 2345 MELEE -1 -1 AGRESSIVE
//Air wizard - 13
3851 - 810 -1 -1 -1 4 1 60 100 MAGE -1 -1 PASSIVE
//Tz-Kih - 22
3915 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Tz-Kih - 22
3939 - 850 -1 -1 -1 4 1 60 80 MELEE -1 -1 PASSIVE
//Tz-Kek - 45
3940 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Tz-Kek - 45
3943 - 1000 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Tz-Kek - 22
4261 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Tox-Xil - 90
4262 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Tox-Xil - 90
4263 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Yt-MejKot - 180
4264 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Yt-MejKot - 180
4265 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Ket-Zek - 360
4266 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Ket-Zek - 360
4267 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Yt-HurKot - 108
4268 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Shadow - 73
4269 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Dark beast - 182
4270 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Ogre - 63
4271 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Desert Lizard - 24
4272 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Desert Lizard - 24
4273 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Desert Lizard - 24
4274 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Small Lizard - 12
4275 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Small Lizard - 12
4276 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
4278 - 100 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
4279 - 200 -1 -1 -1 5 1 60 40 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
4280 - 400 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
4281 - 600 -1 -1 -1 5 1 60 75 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
4282 - 800 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
4283 - 990 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//Evil spirit - 150
4284 - 1180 -1 -1 -1 5 1 60 140 MELEE -1 -1 AGRESSIVE
//Fever spider - 49
4291 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Dagannoth Supreme - 303
4292 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Dagannoth Prime - 303
4307 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Dagannoth Rex - 303
4308 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Wallasalki - 98
4309 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Giant Rock Crab - 137
4310 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Rock lobster - 127
4311 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Spinolyp - 76
4336 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Spinolyp - 76
4345 - 330 -1 -1 -1 4 1 60 71 MELEE -1 -1 PASSIVE
//Spinolyp - 76
4347 - 150 -1 -1 -1 10 1 60 30 MELEE -1 -1 PASSIVE
//Agrith Naar - 100
4348 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Black golem - 75
4349 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Poltenip - 21
4350 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Radat - 21
4351 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//jungle horrors
4348 - 375 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
4349 - 700 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
4350 - 375 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
4351 - 700 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
4352 - 700 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
//cave horrors
4353 - 450 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
4354 - 900 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
4355 - 450 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
4356 - 900 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
4357 - 450 4234 4232 4233 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Ghoul Champion - 85
4381 - 600 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE
//Hobgoblin Champion - 56
4382 - 660 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE
//Imp Champion - 14
4383 - 700 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE
//Jogre Champion - 107
4387 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Lesser Demon Champion - 162
4388 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Skeleton Champion - 40
4389 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE
//Zombie Champion - 51
4390 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE
//Leon d'Cour - 141
4391 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE
//Skeletal Wyvern - 140
3068 - 2000 1589 1590 1591 7 1 60 139 SPECIAL2 -1 -1 AGRESSIVE
//Skeletal Wyvern - 140
3069 - 2000 1589 1590 1591 7 1 60 139 MELEE -1 -1 AGRESSIVE
//Skeletal Wyvern - 140
3070 - 2000 1589 1590 1591 7 1 60 139 MELEE -1 -1 AGRESSIVE
//Skeletal Wyvern - 140
3071 - 2000 1589 1590 1591 7 1 60 139 MELEE -1 -1 AGRESSIVE
//Ice giant - 53
3072 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE
//Ice warrior - 57
3073 - 590 -1 -1 -1 5 1 60 61 MELEE -1 -1 AGRESSIVE
//Haakon the Champion - 29
3090 - 350 -1 -1 -1 4 1 60 42 MELEE -1 -1 AGRESSIVE
//Harpie Bug Swarm - 46
3153 - 250 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3187 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3188 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3189 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3190 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3191 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3192 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3193 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3194 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3195 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Pirate - 57
3196 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Chaos Elemental - 305
4418 - 1120 -1 -1 -1 5 1 60 140 MELEE -1 -1 AGRESSIVE
//Killerwatt - 55
4440 - 190 -1 -1 -1 4 1 60 27 MELEE -1 -1 PASSIVE
//Killerwatt - 55
4470 - 250 -1 -1 -1 6 1 60 23 MELEE -1 -1 AGRESSIVE
//Drunken man - 3
4479 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Man - 2
4480 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Man - 2
4481 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Woman - 2
4482 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Guard - 21
4483 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Guard - 22
4484 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Guard - 19
4485 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Guard - 22
4486 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Guard - 22
4487 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Guard - 22
4488 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Cuffs - 3
4489 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Rusty - 2
4490 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Jeff - 2
4491 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Guard - 19
4492 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Dark wizard - 23
4499 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Dark wizard - 22
4540 - 940 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Dark wizard - 11
4546 - 500 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Dark wizard - 11
4548 - 500 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Goblin - 5
4603 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Goblin - 5
4604 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Goblin - 5
4605 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Goblin - 5
4606 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Cow - 2
4658 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Tanglefoot - 111
4659 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Giant Mole - 230
4660 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Mutated zygomite - 74
4665 - 510 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Mutated zygomite - 86
4666 - 510 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//White Knight - 38
4667 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//White Knight - 39
4668 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//White Knight - 42
4669 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE
//Baby black dragon - 83
4670 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE
//Guard - 21
4671 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE
//Guard - 21
4672 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE
//Wild jade vine - 167
4673 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE
//Wild jade vine - 167
4674 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE
//Wild jade vine - 167
4675 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE
//Wild jade vine - 167
4676 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE
//Ogre - 53
4677 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE
//Crab - 23
4678 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE
//Mudskipper - 30
4679 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE
//Mudskipper - 31
4680 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE
//Crab - 21
4681 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE
//Jogre - 53
4682 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE
//Jogre - 53
4683 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE
//Ogre - 53
4684 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE
//Cyclossus - 156
4685 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE
//Big Snake - 84
4686 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE
//Culinaromancer - 75
4687 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE
//Agrith-Na-Na - 146
4688 - 600 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE
//Flambeed - 149
4689 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Karamel - 136
4690 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Dessourt - 121
4691 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
4692 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
4693 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
4694 - 790 19616 19618 19617 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
4695 - 790 19616 19618 19617 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
4696 - 790 19616 19618 19617 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
4697 - 790 19616 19618 19617 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
4698 - 870 17463 17465 17464 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
4699 - 870 17463 17465 17464 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
4700 - 870 17463 17465 17464 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
4701 - 870 17463 17465 17464 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
4702 - 1570 17459 17460 17461 5 1 60 167 MELEE -1 -1 AGRESSIVE
//Vampyre Juvenile - 45
4703 - 1570 17459 17460 17461 5 1 60 167 MELEE -1 -1 AGRESSIVE
//Vampyre Juvenile - 45
4704 - 1570 17459 17460 17461 5 1 60 167 MELEE -1 -1 AGRESSIVE
//Vampyre Juvenile - 45
4705 - 1570 17459 17460 17461 5 1 60 167 MELEE -1 -1 AGRESSIVE
//Huge spider - 81
4706 - 850 4658 4671 4659 7 1 60 110 MELEE -1 -1 AGRESSIVE
//Hellhound - 122
4774 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Kalphite Soldier - 85
4775 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Steel dragon - 246
4793 - 1550 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Tentacle - 99
4805 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Head - 140
4806 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Head - 140
4807 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Ram - 2
4808 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Ram - 2
4810 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vulture - 31
4811 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vulture - 31
4812 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Skeleton fremennik - 40
4813 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton fremennik - 40
4814 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton fremennik - 40
4815 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton fremennik - 50
4816 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton fremennik - 50
4817 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton fremennik - 50
4818 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton fremennik - 60
4819 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton fremennik - 60
4820 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Ulfric - 100
4821 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Brine rat - 70
4822 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Guard - 22
4823 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Frog - 66
4824 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Gnome Archer - 5
4825 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Gnome Driver - 5
4826 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Gnome Mage - 5
4827 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Kalphite Queen - 333
4828 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Kalphite Queen - 333
4829 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sea Troll Queen - 170
4830 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Skeleton Mage - 83
4831 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Man - 2
4832 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sea Snake Young - 90
4833 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sea Snake Hatchling - 62
4834 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Giant Sea Snake - 149
4835 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4836 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4837 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4838 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4839 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4840 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4841 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4842 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4843 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4844 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4845 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4847 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4848 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4849 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4850 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4851 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4852 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Animated Bronze Armour - 11
4890 - 710 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Animated Iron Armour - 23
4893 - 500 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Animated Steel Armour - 46
4910 - 350 -1 -1 -1 7 1 60 49 MELEE -1 -1 AGRESSIVE
//Animated Black Armour - 69
4920 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Animated Mithril Armour - 92
4921 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Animated Adamant Armour - 113
4922 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Animated Rune Armour - 138
4923 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Cyclops - 56
4924 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Cyclops - 76
