//Unpacked NPC drops dump - by Emperor
//When setting "isRare" to true; it will create a drop with all values set to 0.
//Format: [npcId]: itemId, rate, min-amt, max-amt, isRare
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 526, 50.0, 1, 1, false
[6724]: 995, 76.0, 1, 4, false
[6724]: 888, 74.0, 55, 55, false
[6724]: 385, 58.0, 4, 4, false
[6727]: 13973, 1.0, 1, 1, false
[6727]: 13976, 51.0, 1, 1, false
[6727]: 13982, 8.0, 1, 1, false
[6727]: 13985, 6.0, 1, 1, false
[6727]: 13979, 1.0, 1, 1, false
[6727]: 13988, 43.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 13958, 52.0, 1, 1, false
[6727]: 13961, 1.0, 1, 1, false
[6727]: 13970, 1.0, 1, 1, false
[6727]: 13967, 52.0, 1, 1, false
[6727]: 13964, 1.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 526, 50.0, 1, 1, false
[6727]: 592, 86.0, 1, 1, false
[6727]: 995, 77.0, 1, 1, false
[6727]: 5100, 72.0, 1, 1, false
[6726]: 13973, 44.0, 1, 1, false
[6726]: 13976, 45.0, 1, 1, false
[6726]: 13982, 28.0, 1, 1, false
[6726]: 13985, 49.0, 1, 1, false
[6726]: 13979, 25.0, 1, 1, false
[6726]: 13988, 36.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 527, 50.0, 1, 15, false
[6726]: 527, 50.0, 1, 15, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 527, 50.0, 1, 15, false
[6726]: 527, 50.0, 1, 15, false
[6726]: 13958, 46.0, 1, 1, false
[6726]: 13961, 26.0, 1, 1, false
[6726]: 13970, 38.0, 1, 1, false
[6726]: 13967, 42.0, 1, 1, false
[6726]: 13964, 46.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 526, 50.0, 1, 1, false
[6726]: 995, 79.0, 1, 600, false
[6726]: 1704, 46.0, 1, 1, false
[6729]: 1215, 39.0, 1, 1, false
[6729]: 1319, 8.0, 1, 1, false
[6729]: 13973, 52.0, 1, 1, false
[6729]: 13976, 49.0, 1, 1, false
[6729]: 13982, 1.0, 1, 1, false
[6729]: 13985, 48.0, 1, 1, false
[6729]: 13979, 53.0, 1, 1, false
[6729]: 13988, 47.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 1113, 38.0, 1, 1, false
[6729]: 13958, 46.0, 1, 1, false
[6729]: 13961, 1.0, 1, 1, false
[6729]: 13970, 1.0, 1, 1, false
[6729]: 13967, 29.0, 1, 1, false
[6729]: 13964, 54.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 526, 50.0, 1, 1, false
[6729]: 995, 83.0, 1, 1, false
[6729]: 1725, 62.0, 1, 1, false
[6729]: 1704, 45.0, 1, 1, false
[6729]: 2572, 53.0, 1, 1, false
[6728]: 13973, 40.0, 1, 1, false
[6728]: 13976, 39.0, 1, 1, false
[6728]: 13982, 35.0, 1, 1, false
[6728]: 13985, 26.0, 1, 1, false
[6728]: 13979, 1.0, 1, 1, false
[6728]: 13988, 44.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 13958, 25.0, 1, 1, false
[6728]: 13961, 1.0, 1, 1, false
[6728]: 13970, 46.0, 1, 1, false
[6728]: 13967, 26.0, 1, 1, false
[6728]: 13964, 1.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 526, 50.0, 1, 1, false
[6728]: 995, 86.0, 1, 4, false
[6728]: 888, 60.0, 55, 55, false
[6728]: 385, 69.0, 4, 4, false
[6730]: 13973, 50.0, 1, 1, false
[6730]: 13976, 48.0, 1, 1, false
[6730]: 13982, 44.0, 1, 1, false
[6730]: 13985, 52.0, 1, 1, false
[6730]: 13979, 46.0, 1, 1, false
[6730]: 13988, 42.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 527, 50.0, 1, 15, false
[6730]: 527, 50.0, 1, 15, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 527, 50.0, 1, 15, false
[6730]: 527, 50.0, 1, 15, false
[6730]: 13958, 27.0, 1, 1, false
[6730]: 13961, 28.0, 1, 1, false
[6730]: 13970, 29.0, 1, 1, false
[6730]: 13967, 41.0, 1, 1, false
[6730]: 13964, 35.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 526, 50.0, 1, 1, false
[6730]: 995, 93.0, 1, 600, false
[6730]: 1704, 32.0, 1, 1, false
[2882]: 6729, 100.0, 1, 1, false
[2882]: 6155, 100.0, 1, 1, false
[2882]: 1397, 85.0, 1, 1, false
[2882]: 1399, 85.0, 1, 1, false
[2882]: 1395, 85.0, 1, 1, false
[2882]: 6562, 85.0, 1, 1, false
[2882]: 1391, 85.0, 1, 10, false
[2882]: 6739, 35.0, 1, 1, false
[2882]: 1439, 67.0, 1, 80, false
[2882]: 1441, 67.0, 1, 80, false
[2882]: 1444, 67.0, 1, 80, false
[2882]: 556, 79.0, 155, 155, false
[2882]: 560, 79.0, 22, 85, false
[2882]: 4698, 79.0, 32, 32, false
[2882]: 3758, 67.0, 1, 1, false
[2882]: 3748, 68.0, 1, 1, false
[2882]: 6731, 3.0, 1, 1, false
[2882]: 6139, 29.0, 1, 1, false
[2882]: 6141, 29.0, 1, 1, false
[2882]: 3755, 36.0, 1, 1, false
[2882]: 5297, 72.0, 1, 1, false
[2882]: 5296, 72.0, 1, 1, false
[2882]: 5298, 72.0, 1, 1, false
[2882]: 5299, 72.0, 1, 1, false
[2882]: 5301, 72.0, 1, 1, false
[2882]: 5302, 72.0, 1, 1, false
[2882]: 5303, 72.0, 1, 1, false
[2882]: 995, 83.0, 972, 3000, false
[2882]: 7937, 80.0, 150, 150, false
[2882]: 207, 80.0, 1, 1, false
[2883]: 6729, 100.0, 1, 1, false
[2883]: 6155, 100.0, 1, 1, false
[2883]: 6737, 3.0, 1, 1, false
[2883]: 6735, 3.0, 1, 1, false
[2883]: 2570, 3.0, 1, 1, false
[2883]: 1343, 75.0, 1, 1, false
[2883]: 1357, 78.0, 1, 1, false
[2883]: 1315, 82.0, 1, 1, false
[2883]: 1359, 68.0, 1, 1, false
[2883]: 1373, 71.0, 1, 1, false
[2883]: 6739, 35.0, 1, 1, false
[2883]: 1273, 67.0, 1, 1, false
[2883]: 1193, 83.0, 1, 1, false
[2883]: 1119, 81.0, 1, 1, false
[2883]: 1123, 72.0, 1, 1, false
[2883]: 3758, 67.0, 1, 1, false
[2883]: 3748, 68.0, 1, 1, false
[2883]: 6129, 75.0, 1, 1, false
[2883]: 6130, 75.0, 1, 1, false
[2883]: 147, 85.0, 1, 1, false
[2883]: 159, 85.0, 1, 1, false
[2883]: 165, 85.0, 1, 1, false
[2883]: 141, 85.0, 1, 1, false
[2883]: 2456, 85.0, 1, 1, false
[2883]: 191, 85.0, 1, 1, false
[2883]: 129, 85.0, 1, 1, false
[2883]: 2361, 80.0, 1, 1, false
[2883]: 448, 75.0, 25, 25, false
[2883]: 454, 75.0, 100, 100, false
[2883]: 441, 60.0, 150, 150, false
[2883]: 2354, 60.0, 15, 38, false
[2883]: 365, 85.0, 5, 5, false
[2883]: 373, 85.0, 5, 5, false
[2883]: 385, 85.0, 5, 5, false
[2883]: 207, 80.0, 1, 1, false
[2883]: 995, 83.0, 156, 3000, false
[6768]: 526, 100.0, 1, 1, false
[6768]: 532, 100.0, 1, 1, false
[6768]: 199, 83.0, 1, 1, false
[6768]: 201, 89.0, 1, 1, false
[6768]: 203, 78.0, 1, 1, false
[6768]: 205, 87.0, 1, 1, false
[6768]: 207, 74.0, 1, 1, false
[6768]: 209, 63.0, 1, 1, false
[6768]: 211, 70.0, 1, 1, false
[6768]: 213, 62.0, 1, 1, false
[6768]: 215, 37.0, 1, 1, false
[6768]: 217, 41.0, 1, 1, false
[6768]: 2485, 32.0, 1, 1, false
[6768]: 1203, 98.0, 1, 1, false
[6768]: 1137, 88.0, 1, 1, false
[6768]: 882, 84.0, 1, 1, false
[6768]: 1420, 92.0, 1, 1, false
[6768]: 1349, 85.0, 1, 1, false
[6768]: 1199, 73.0, 1, 1, false
[6768]: 884, 61.0, 1, 12, false
[6768]: 1279, 61.0, 1, 1, false
[6768]: 1323, 33.0, 1, 1, false
[6768]: 886, 31.0, 1, 1, false
[6768]: 2366, 2.0, 1, 1, false
[6768]: 830, 1.0, 5, 5, false
[6768]: 1247, 55.0, 1, 1, false
[6768]: 556, 89.0, 1, 12, false
[6768]: 555, 79.0, 1, 2, false
[6768]: 557, 94.0, 1, 1, false
[6768]: 554, 91.0, 2, 2, false
[6768]: 558, 82.0, 1, 2, false
[6768]: 562, 68.0, 2, 3, false
[6768]: 561, 62.0, 1, 2, false
[6768]: 564, 65.0, 2, 2, false
[6768]: 563, 71.0, 2, 2, false
[6768]: 1623, 71.0, 1, 1, false
[6768]: 1621, 42.0, 1, 1, false
[6768]: 1619, 43.0, 1, 1, false
[6768]: 1617, 4.0, 1, 1, false
[6768]: 995, 87.0, 1, 1, false
[6768]: 1925, 59.0, 1, 1, false
[6768]: 1947, 57.0, 1, 1, false
[6768]: 440, 69.0, 1, 1, false
[6768]: 2349, 60.0, 1, 1, false
[6768]: 1442, 34.0, 1, 1, false
[6768]: 1452, 37.0, 1, 1, false
[6768]: 1462, 53.0, 1, 1, false
[6768]: 0, 0.0, 0, 0, true
[6768]: 987, 4.0, 1, 1, false
[6768]: 985, 3.0, 1, 1, false
[2880]: 526, 100.0, 1, 1, false
[2881]: 6729, 100.0, 1, 1, false
[2881]: 6155, 100.0, 1, 1, false
[2881]: 1357, 75.0, 1, 1, false
[2881]: 6724, 56.0, 1, 1, false
[2881]: 6739, 35.0, 1, 1, false
[2881]: 884, 68.0, 218, 590, false
[2881]: 886, 68.0, 54, 98, false
[2881]: 863, 60.0, 214, 500, false
[2881]: 865, 60.0, 54, 90, false
[2881]: 866, 60.0, 31, 69, false
[2881]: 830, 60.0, 1, 10, false
[2881]: 9144, 60.0, 2, 14, false
[2881]: 2489, 62.0, 1, 1, false
[2881]: 6133, 61.0, 1, 1, false
[2881]: 6135, 61.0, 1, 1, false
[2881]: 3758, 67.0, 1, 1, false
[2881]: 3748, 68.0, 1, 1, false
[2881]: 3749, 50.0, 1, 1, false
[2881]: 6733, 3.0, 1, 1, false
[2881]: 5297, 72.0, 1, 1, false
[2881]: 5296, 72.0, 1, 1, false
[2881]: 5298, 72.0, 1, 1, false
[2881]: 5299, 72.0, 1, 1, false
[2881]: 5301, 72.0, 1, 1, false
[2881]: 5302, 72.0, 1, 1, false
[2881]: 5303, 72.0, 1, 1, false
[2881]: 1438, 75.0, 1, 1, false
[2881]: 1448, 75.0, 1, 1, false
[2881]: 1440, 75.0, 1, 1, false
[2881]: 1442, 75.0, 1, 1, false
[2881]: 1446, 75.0, 1, 1, false
[2881]: 1454, 75.0, 1, 1, false
[2881]: 995, 83.0, 900, 3000, false
[2881]: 45, 92.0, 1, 3, false
[2881]: 385, 85.0, 5, 5, false
[2881]: 1515, 74.0, 94, 94, false
[2881]: 1517, 74.0, 91, 125, false
[2881]: 207, 80.0, 1, 1, false
[2881]: 314, 83.0, 1, 200, false
[2881]: 9431, 68.0, 1, 1, false
[2881]: 15019, 2.0, 1, 1, false
[2884]: 526, 100.0, 1, 1, false
[2884]: 556, 1.0, 1, 1, false
[2884]: 558, 1.0, 1, 1, false
[2884]: 555, 1.0, 1, 1, false
[2884]: 557, 1.0, 1, 1, false
[2884]: 554, 1.0, 1, 1, false
[2884]: 562, 1.0, 1, 1, false
[2884]: 564, 1.0, 1, 1, false
[2884]: 561, 1.0, 1, 1, false
[2884]: 560, 1.0, 1, 1, false
[2884]: 565, 1.0, 1, 1, false
[2884]: 563, 1.0, 1, 1, false
[2884]: 1438, 82.0, 1, 1, false
[2884]: 1448, 64.0, 1, 1, false
[2884]: 1444, 73.0, 1, 1, false
[2884]: 1440, 57.0, 1, 1, false
[2884]: 1442, 60.0, 1, 1, false
[2884]: 1454, 58.0, 1, 1, false
[2884]: 199, 86.0, 1, 1, false
[2884]: 201, 99.0, 1, 1, false
[2884]: 203, 83.0, 1, 1, false
[2884]: 205, 79.0, 1, 1, false
[2884]: 207, 63.0, 1, 1, false
[2884]: 209, 60.0, 1, 1, false
[2884]: 211, 56.0, 1, 1, false
[2884]: 213, 59.0, 1, 1, false
[2884]: 215, 74.0, 1, 1, false
[2884]: 2485, 57.0, 1, 1, false
[2884]: 217, 56.0, 1, 1, false
[2884]: 5291, 1.0, 1, 1, false
[2884]: 5292, 1.0, 1, 1, false
[2884]: 5293, 1.0, 1, 1, false
[2884]: 5294, 1.0, 1, 1, false
[2884]: 5296, 1.0, 1, 1, false
[2884]: 5295, 1.0, 1, 1, false
[2884]: 5297, 1.0, 1, 1, false
[2884]: 5298, 1.0, 1, 1, false
[2884]: 5299, 1.0, 1, 1, false
[2884]: 5300, 1.0, 1, 1, false
[2884]: 5301, 1.0, 1, 1, false
[2884]: 5302, 1.0, 1, 1, false
[2884]: 5303, 1.0, 1, 1, false
[2884]: 5304, 1.0, 1, 1, false
[2884]: 995, 1.0, 1, 1, false
[2884]: 7937, 85.0, 9, 9, false
[2884]: 6167, 59.0, 1, 1, false
[2884]: 6165, 55.0, 1, 1, false
[2884]: 6153, 73.0, 1, 1, false
[2884]: 6147, 58.0, 1, 1, false
[2884]: 6163, 60.0, 1, 1, false
[2884]: 886, 98.0, 1, 1, false
[2884]: 1623, 58.0, 1, 1, false
[2884]: 1621, 74.0, 1, 1, false
[2884]: 1619, 61.0, 1, 1, false
[2884]: 1617, 58.0, 1, 1, false
[2885]: 526, 100.0, 1, 1, false
[2885]: 555, 1.0, 1, 1, false
[2885]: 557, 1.0, 1, 2, false
[2885]: 1462, 63.0, 1, 1, false
[2885]: 1438, 87.0, 1, 1, false
[2885]: 1448, 71.0, 1, 1, false
[2885]: 1442, 71.0, 1, 1, false
[2885]: 1454, 64.0, 1, 1, false
[2885]: 1446, 86.0, 1, 1, false
[2885]: 1444, 57.0, 1, 1, false
[2885]: 1452, 71.0, 1, 1, false
[2885]: 1440, 74.0, 1, 1, false
[2885]: 1119, 55.0, 1, 1, false
[2885]: 3098, 58.0, 1, 1, false
[2885]: 1341, 49.0, 1, 1, false
[2885]: 1125, 37.0, 1, 1, false
[2885]: 1355, 36.0, 1, 1, false
[2885]: 1301, 45.0, 1, 1, false
[2885]: 1345, 33.0, 1, 1, false
[2885]: 6151, 62.0, 1, 1, false
[2885]: 6145, 66.0, 1, 1, false
[2885]: 1247, 9.0, 1, 1, false
[2885]: 5106, 1.0, 1, 1, false
[2885]: 5281, 1.0, 1, 1, false
[2885]: 5291, 1.0, 1, 1, false
[2885]: 5292, 1.0, 1, 1, false
[2885]: 5293, 1.0, 1, 1, false
[2885]: 5294, 1.0, 1, 1, false
[2885]: 5296, 1.0, 1, 1, false
[2885]: 5295, 1.0, 1, 1, false
[2885]: 5297, 1.0, 1, 1, false
[2885]: 5298, 1.0, 1, 1, false
[2885]: 5299, 1.0, 1, 1, false
[2885]: 5300, 1.0, 1, 1, false
[2885]: 5301, 1.0, 1, 1, false
[2885]: 5302, 1.0, 1, 1, false
[2885]: 5303, 1.0, 1, 1, false
[2885]: 5304, 1.0, 1, 1, false
[2885]: 199, 91.0, 1, 1, false
[2885]: 201, 95.0, 1, 1, false
[2885]: 203, 86.0, 1, 1, false
[2885]: 205, 84.0, 1, 1, false
[2885]: 207, 66.0, 1, 1, false
[2885]: 209, 60.0, 1, 1, false
[2885]: 211, 64.0, 1, 1, false
[2885]: 213, 69.0, 1, 1, false
[2885]: 215, 61.0, 1, 1, false
[2885]: 2485, 68.0, 1, 1, false
[2885]: 217, 73.0, 1, 1, false
[2885]: 995, 93.0, 27, 137, false
[2885]: 377, 91.0, 1, 1, false
[2885]: 363, 77.0, 1, 1, false
[2885]: 29, 95.0, 1, 1, false
[2885]: 1623, 74.0, 1, 1, false
[2885]: 1621, 74.0, 1, 1, false
[2885]: 1619, 43.0, 1, 1, false
[2885]: 1617, 26.0, 1, 1, false
[2885]: 405, 42.0, 1, 1, false
[2885]: 6161, 34.0, 1, 1, false
[2885]: 6157, 47.0, 1, 1, false
[2885]: 6159, 28.0, 1, 1, false
[6778]: 526, 100.0, 1, 1, false
[6778]: 4095, 1.0, 1, 1, false
[6778]: 3385, 72.0, 1, 1, false
[6778]: 3387, 56.0, 1, 1, false
[6778]: 3389, 65.0, 1, 1, false
[6778]: 3393, 70.0, 1, 1, false
[6778]: 3391, 55.0, 1, 1, false
[6778]: 1199, 67.0, 1, 1, false
[6778]: 199, 82.0, 1, 1, false
[6778]: 201, 91.0, 1, 1, false
[6778]: 203, 86.0, 1, 1, false
[6778]: 205, 90.0, 1, 1, false
[6778]: 207, 62.0, 1, 1, false
[6778]: 209, 58.0, 1, 1, false
[6778]: 211, 62.0, 1, 1, false
[6778]: 213, 64.0, 1, 1, false
[6778]: 215, 58.0, 1, 1, false
[6778]: 2485, 66.0, 1, 1, false
[6778]: 217, 68.0, 1, 1, false
[6778]: 561, 1.0, 30, 30, false
[6778]: 4699, 97.0, 20, 20, false
[6778]: 565, 1.0, 1, 20, false
[6778]: 564, 1.0, 5, 5, false
[6778]: 1391, 68.0, 1, 1, false
[6778]: 1347, 69.0, 1, 1, false
[6778]: 1373, 60.0, 1, 1, false
[6778]: 1319, 65.0, 1, 1, false
[6778]: 890, 1.0, 24, 24, false
[6778]: 892, 1.0, 9, 9, false
[6778]: 371, 96.0, 1, 1, false
[6778]: 373, 84.0, 1, 1, false
[6778]: 365, 84.0, 1, 1, false
[6778]: 2293, 78.0, 1, 1, false
[6778]: 9052, 99.0, 1, 1, false
[6778]: 995, 1.0, 1, 60, false
[6778]: 1623, 71.0, 1, 1, false
[6778]: 1621, 57.0, 1, 1, false
[6778]: 1615, 58.0, 1, 1, false
[6778]: 9735, 76.0, 3, 3, false
[6778]: 2366, 63.0, 1, 1, false
[6779]: 526, 100.0, 1, 1, false
[6779]: 532, 100.0, 1, 1, false
[6777]: 526, 100.0, 1, 1, false
[6777]: 565, 1.0, 1, 1, false
[6777]: 4699, 87.0, 20, 20, false
[6777]: 564, 1.0, 5, 5, false
[6777]: 1319, 59.0, 1, 1, false
[6777]: 890, 1.0, 24, 24, false
[6777]: 1199, 56.0, 1, 1, false
[6777]: 892, 1.0, 9, 9, false
[6777]: 830, 88.0, 5, 5, false
[6777]: 1185, 68.0, 1, 1, false
[6777]: 1347, 62.0, 1, 1, false
[6777]: 1373, 55.0, 1, 1, false
[6777]: 1391, 71.0, 5, 5, false
[6777]: 1249, 43.0, 1, 1, false
[6777]: 1623, 68.0, 1, 1, false
[6777]: 1621, 68.0, 1, 1, false
[6777]: 1619, 71.0, 1, 1, false
[6777]: 1617, 51.0, 1, 1, false
[6777]: 5280, 1.0, 1, 1, false
[6777]: 2293, 98.0, 1, 1, false
[6777]: 371, 82.0, 1, 1, false
[6777]: 373, 86.0, 1, 1, false
[6777]: 9735, 75.0, 3, 3, false
[6777]: 987, 63.0, 1, 1, false
[6777]: 985, 60.0, 1, 1, false
[6777]: 10143, 96.0, 1, 1, false
[6777]: 0, 0.0, 0, 0, true
[2889]: 557, 93.0, 1, 1, false
[2889]: 555, 83.0, 1, 1, false
[2889]: 7937, 96.0, 4, 8, false
[2889]: 1442, 58.0, 1, 1, false
[2889]: 1438, 84.0, 1, 1, false
[2889]: 1454, 69.0, 1, 1, false
[2889]: 1462, 74.0, 1, 1, false
[2889]: 1446, 81.0, 1, 1, false
[2889]: 1444, 59.0, 1, 1, false
[2889]: 1452, 57.0, 1, 1, false
[2889]: 1623, 32.0, 1, 1, false
[2889]: 1621, 35.0, 1, 1, false
[2889]: 1619, 32.0, 1, 1, false
[2889]: 1617, 9.0, 1, 1, false
[2889]: 199, 61.0, 1, 1, false
[2889]: 201, 70.0, 1, 1, false
[2889]: 203, 72.0, 1, 1, false
[2889]: 205, 63.0, 1, 1, false
[2889]: 207, 74.0, 1, 1, false
[2889]: 209, 55.0, 1, 1, false
[2889]: 211, 61.0, 1, 1, false
[2889]: 213, 69.0, 1, 1, false
[2889]: 215, 71.0, 1, 1, false
[2889]: 2485, 58.0, 1, 1, false
[2889]: 217, 56.0, 1, 1, false
[2889]: 886, 41.0, 1, 4, false
[2889]: 884, 48.0, 1, 2, false
[2889]: 830, 4.0, 5, 5, false
[2889]: 1247, 6.0, 1, 1, false
[2889]: 1249, 8.0, 1, 1, false
[2889]: 5319, 66.0, 1, 1, false
[2889]: 5318, 64.0, 1, 1, false
[2889]: 5324, 72.0, 1, 1, false
[2889]: 5322, 69.0, 1, 1, false
[2889]: 5321, 6.0, 1, 1, false
[2889]: 12148, 7.0, 1, 1, false
[2889]: 401, 96.0, 4, 4, false
[2889]: 403, 85.0, 4, 4, false
